,factor 1 score,factor 3 score,country
671,52.1833289491607,40.06454472672098,BR
673,32.685809452781825,48.91331250683571,US
674,32.21999261033002,42.95214340102992,US
675,46.224470581934526,35.48417207734622,US
676,36.86274877066567,45.54265241030513,FI
677,38.921567237702966,45.56582411082518,PK
678,36.74545617457115,40.82744356113914,GB
679,38.171672139322,47.38362476227452,MX
680,39.1957204476312,35.85816093554128,US
681,45.74997054271912,42.297514159160805,US
682,2.226266802005671,1.4217699696263426,IN
683,43.36276657465018,49.157483492483244,CH
684,49.398291211240874,40.13914961625322,ES
685,34.359069911930696,49.29601762549314,US
686,36.83741500561349,44.46447292350907,US
687,51.39973768049511,36.15221753331683,NO
688,55.74802524702595,37.814712465930725,GB
690,9.07872498661115,6.435536973566644,US
691,40.8995823169106,43.75023813637908,US
693,52.61378429849834,44.72068903226204,GB
694,38.11729359807014,44.06608387491726,DK
696,55.22735825843053,40.82438372547252,US
697,57.978826476355906,39.18795834548633,GB
698,54.67930875327119,39.649854512072096,GB
699,35.36973792982031,42.54115243403625,US
700,50.30047301910659,36.554526667789396,US
701,36.98400900633694,43.14871920711496,US
702,50.27107377290104,44.1142827100084,CA
704,4.549935771355268,8.030482391239245,US
706,53.29396392875319,43.60463549609277,US
708,34.21503510508977,38.12375949674005,US
709,49.42419726230407,33.76874577264349,US
710,54.49344947043069,44.01989099884811,US
711,5.228752523491465,4.367857430917056,MX
713,21.310315068393734,18.23207622018024,TN
715,56.20339940198271,45.68594689795326,US
716,40.78456641913652,33.79046767136277,PK
717,38.83433315700577,38.079757916314556,FR
718,56.2114930709567,45.09656990343172,US
719,38.5491272249869,37.14683612960347,US
720,38.369855894586195,39.97358455397978,US
721,44.59040397797764,34.9958411654406,CA
722,38.72136773958374,37.26570982538926,US
723,51.82654430969632,41.97094919117849,HR
724,35.84842352298668,33.44388911120541,GB
725,49.46662868433441,34.800873351323624,US
726,33.77951166051274,44.516135764836136,GB
727,55.321855068100184,33.157259249719154,US
728,41.061544801733795,38.85457060050596,US
729,43.10539767595257,30.88848872674519,US
730,42.36604485799484,40.18255044565374,US
731,50.582638606199325,38.517123855870466,AT
732,43.55951833672567,41.12271065102274,US
733,1.1174290200418289,0.4849938746699768,US
734,57.18711106799778,45.26281939726113,US
735,46.779211722007105,36.62602298852128,US
736,39.511268165281976,39.00405837228507,GB
737,51.6698840820843,40.729073870036274,US
